wikipedia_movie_id,movie_box_office_revenue,currency_revenue,budget,currency_budget,opening_weekend,currency_opening_weekend,rating_score,producer,release_year
1640125,11715321.0,$,8000000.0,$,,,6.7,Robert Zemeckis,1980.0
8202728,29712172.0,$,17000000.0,$,2902088.0,$,7.1,George Roy Hill,1982.0
68374,378882411.0,$,115000000.0,$,25869770.0,$,7.3,James Cameron,1994.0
733927,189859560.0,$,50000000.0,$,13420387.0,$,6.6,Wolfgang Petersen,1995.0
1996562,6410058.0,$,5000000.0,$,5309.0,$,7.4,Isabel Coixet,2005.0
27622839,1531489.0,$,12000000.0,$,551876.0,$,5.8,John Mackenzie,1990.0
947450,14401563.0,$,12000000.0,$,1633183.0,$,6.9,Franco Zeffirelli,1999.0
35818946,17537186.0,$,20000000.0,$,3837183.0,$,5.6,Robert Rodriguez,2013.0
3346585,316.0,$,3500000.0,$,,,7.9,Richard Brooks,1967.0
3077184,563711.0,$,4000000.0,$,301856.0,$,6.8,Mars Callahan,2003.0
3837,119625020.0,$,2600000.0,$,,,7.7,Mel Brooks,1974.0
508044,4940.0,$,2000000.0,$,,,7.4,Alfred Hitchcock,1972.0
29781,30920518.0,$,140000.0,$,,,7.4,Tobe Hooper,1974.0
1331978,66132626.0,$,,,10883835.0,$,5.3,Hal Needham,1980.0
9199781,8481254.0,$,1500000.0,£,18430.0,$,7.7,Shane Meadows,2007.0
29174437,132461.0,$,,,,,6.2,Sinan Çetin,2011.0
1278575,18707966.0,$,8000000.0,$,4581233.0,$,5.0,Gregory Dark,2006.0
60155,,,200000.0,$,,,6.3,Lowell Sherman,1933.0
28037928,5486559.0,$,10000000.0,€,40746.0,$,5.4,Juan Carlos Fresnadillo,2011.0
9042000,,,4000000.0,$,,,6.6,Jong-tae Choi,2006.0
5159792,794481.0,$,13500000.0,$,112041.0,$,5.8,Kasi Lemmons,2001.0
16037718,22512655.0,$,,,1540635.0,$,6.7,Richard Brooks,1977.0
20672329,52119081.0,$,,,,,6.2,Kunihiko Yuyama,2009.0
1331395,7103973.0,$,100000000.0,$,2182900.0,$,3.9,Ron Underwood,2002.0
490101,55433185.0,$,36000000.0,$,10958157.0,$,6.1,Irvin Kershner,1983.0
187635,,,1353000.0,$,,,7.2,Charles Walters,1953.0
2833493,1060264.0,$,7000000.0,$,607081.0,$,5.8,Eric Red,1996.0
1595532,10000000.0,$,4000000.0,$,,,6.2,Floyd Mutrux,1980.0
187636,,,3103000.0,$,,,6.6,John Ford,1953.0
2701261,60917189.0,$,40000000.0,$,5361050.0,$,6.5,Sofia Coppola,2006.0
2236472,709709780.0,$,150000000.0,$,70502384.0,$,7.1,Michael Bay,2007.0
10640451,,,,,,,7.2,P. Vasu,1992.0
13253566,92649419.0,$,28000000.0,$,19167085.0,$,6.8,David Wain,2008.0
106117,45472705.0,$,16500000.0,$,6101297.0,$,7.6,Ridley Scott,1991.0
51888,474171806.0,$,48000000.0,$,29355021.0,$,8.2,Steven Spielberg,1989.0
4103051,,,,,,,5.1,K.S. Ravikumar,2006.0
25297309,,,,,,,6.3,Charles Vidor,1953.0
2021700,398479497.0,$,150000000.0,$,47743273.0,$,6.9,J.J. Abrams,2006.0
4602108,2096892.0,$,2700000.0,€,4158.0,$,7.3,Marco Kreuzpaintner,2004.0
5533243,182016617.0,$,24000000.0,$,10519257.0,$,7.6,Clint Eastwood,1995.0
44696,16993.0,$,325000.0,$,,,8.1,Frank Capra,1934.0
13963229,44352417.0,$,27000000.0,$,10678430.0,$,6.2,Sanaa Hamri,2008.0
6542034,124925340.0,$,9800000.0,£,122014.0,$,7.3,Stephen Frears,2006.0
18586588,,,,,,,6.5,Henry Levin,1952.0
8756666,,,904765.0,$,,,6.1,John Rawlins,1943.0
15622632,2566648.0,$,,,378000.0,$,5.8,Stephen Belber,2009.0
22379544,,,1218000.0,$,,,6.8,George Marshall,1960.0
4485134,1493782.0,$,,,127192.0,$,6.4,Sidney Lumet,1984.0
770098,10870198.0,$,22000000.0,$,136148.0,$,6.8,Shinji Takagi,2005.0
237303,484592874.0,$,81000000.0,$,67953330.0,$,6.8,Tom Shadyac,2003.0
1126572,50732139.0,$,25000000.0,$,11434964.0,$,5.8,Dennie Gordon,2003.0
156774,67336470.0,$,60000000.0,$,18513305.0,$,6.4,Stuart Baird,2002.0
20524492,305103.0,$,,,4181.0,$,6.9,Hee-il Leesong,2006.0
27193568,752600867.0,$,165000000.0,$,70838207.0,$,6.3,Mike Mitchell,2010.0
1004644,,,16000.0,$,,,3.0,Phil Tucker,1953.0
1365985,,,2000000.0,$,,,6.7,Paul Mazursky,1970.0
13621335,2546238.0,$,,,1279498.0,$,5.9,Joe Roth,1986.0
17798387,6376664.0,$,1000000.0,$,,,5.8,Su-chang Kong,2008.0
483274,83531958.0,$,24000000.0,$,8514616.0,$,7.3,Kathryn Bigelow,1991.0
2056466,85191134.0,$,47000000.0,$,19610520.0,$,4.8,Luke Greenfield,2001.0
5090342,,,,,,,7.2,Robert Z. Leonard,1937.0
3146380,81471882.0,$,30000000.0,$,14210464.0,$,6.0,Forest Whitaker,1998.0
2013364,34622504.0,$,15000000.0,$,12618159.0,$,5.2,John Whitesell,2003.0
3673436,,,575000.0,$,,,7.2,Fritz Lang,1937.0
2210017,8400000.0,$,19000000.0,$,2423555.0,$,6.7,Jack Clayton,1983.0
10198223,9559978.0,$,,,,,6.4,Banjong Pisanthanakun,2007.0
23002264,64780213.0,$,36000000.0,$,14020502.0,$,6.4,Steve Pink,2010.0
32298508,13041254.0,$,10000000.0,$,2019083.0,$,6.1,Jennifer Westfeldt,2012.0
2279601,2391.0,$,,,,,7.8,George Cukor,1944.0
1882947,19937988.0,$,13000000.0,$,4715060.0,$,6.4,John Stockwell,2001.0
1822878,4894287.0,$,10000000.0,$,103028.0,$,6.5,Bernardo Bertolucci,1996.0
1323106,41483050.0,$,50000000.0,$,9702804.0,$,6.4,Joe Dante,1990.0
28862784,6797861.0,$,6800000.0,$,50679.0,$,8.3,Denis Villeneuve,2011.0
2480103,915442.0,$,13000000.0,NZ$,,,5.9,Vincent Ward,2006.0
11806522,,,205000.0,$,,,6.4,Edward Dmytryk,1943.0
528069,24493601.0,$,25000000.0,$,5765300.0,$,6.1,James Foley,1999.0
6532516,,,,,,,6.6,Jack Starrett,1975.0
17671802,77912251.0,$,20000000.0,$,12871483.0,$,7.0,Jaume Collet-Serra,2009.0
3188479,4619014.0,$,13000000.0,$,1854490.0,$,5.5,John Payson,1996.0
7482551,225557.0,$,1000000.0,$,,,6.8,Yoon-ki Lee,2005.0
4326127,20387597.0,$,17500000.0,$,7031228.0,$,6.2,Jay Chandrasekhar,2006.0
1565181,54999651.0,$,18500000.0,$,5344555.0,$,6.4,Richard Benjamin,1986.0
12794630,,,,,,,5.9,Dick Powell,1956.0
3863417,472185.0,$,2800000.0,$,302908.0,$,5.9,Frank Sebastiano,2021.0
12621957,215283742.0,$,150000000.0,$,17619622.0,$,6.1,Jon Turteltaub,2010.0
583758,28078073.0,$,20000000.0,$,8323948.0,$,5.1,Hal Needham,1984.0
2032436,43995918.0,$,,,,,6.7,Jay Sandrich,1980.0
31958632,1129687.0,$,700000.0,$,,,7.2,Cheol-soo Jang,2012.0
5961506,8704851.0,$,15000000.0,$,3020159.0,$,5.3,J.S. Cardone,2001.0
17613909,,,,,,,6.9,Anthony Mann,1949.0
1659846,103121466.0,$,35000000.0,$,20671446.0,$,5.9,Kevin Rodney Sullivan,2005.0
3318002,11169386.0,$,12000000.0,€,410000.0,$,7.1,Pierre Morel,2006.0
30352708,827480.0,$,,,,,6.5,Chan-ok Park,2009.0
548259,300157638.0,$,160000000.0,$,51748040.0,$,6.1,Stephen Sommers,2004.0
30146066,1567905.0,$,12000000.0,$,60446.0,$,5.8,Oren Moverman,2012.0
34308933,16527747.0,$,2000000.0,$,6661234.0,$,5.2,Chris Kentis,2012.0
25951913,,,,,,,6.7,Charles Lamont,1950.0
12938853,3651462.0,$,10000000.0,$,42864.0,$,7.1,Douglas McGrath,2003.0
32204472,77229695.0,$,22000000.0,$,14623599.0,$,6.3,David Bowers,2012.0
734207,17592355.0,$,3000000.0,$,68957.0,$,8.3,Park Chan-wook,2003.0
2245072,30379.0,$,8000000.0,$,,,6.4,Clive A. Smith,1987.0
15130915,,,125000.0,$,,,5.9,Howell Hansel,1914.0
28063569,349305397.0,$,70000000.0,$,70217070.0,$,6.4,Chris Renaud,2012.0
16183064,245292.0,$,,,36391.0,$,6.2,Jody Hill,2008.0
904125,15965924.0,$,6500000.0,$,,,5.8,Carl Gottlieb,1981.0
279813,29180280.0,$,6000000.0,$,36240.0,$,7.3,Joel Coen,1987.0
261402,390493908.0,$,48000000.0,$,25625602.0,$,6.9,Kevin Reynolds,1991.0
2571423,63368939.0,$,6000000.0,$,30030661.0,$,5.3,Tyler Perry,2006.0
2140002,12534817.0,$,5000000.0,$,4104277.0,$,5.6,Damiano Damiani,1982.0
2729561,,,,,,,6.4,André De Toth,1952.0
6416597,,,1032000.0,$,,,6.5,Leo McCarey,1936.0
19843601,12389088.0,$,11000000.0,€,,,6.5,Guillaume Ivernel,2008.0
20089961,16814.0,$,55000.0,$,7829.0,$,5.4,Rosser Goodman,2007.0
600094,222446882.0,$,6000000.0,$,23920637.0,$,7.5,Michael Moore,2004.0
3229741,11511031.0,$,22000000.0,$,3457105.0,$,6.5,Wolfgang Petersen,1991.0
5144797,1738897.0,$,3000000.0,$,773348.0,$,5.1,James Isaac,1989.0
695700,23936003.0,$,5000000.0,$,108865.0,$,7.6,Spike Lee,2003.0
673469,61489638.0,$,26000000.0,$,10034685.0,$,6.6,Joel Schumacher,1990.0
1230920,16400658.0,$,14000000.0,$,,,6.6,Martin Scorsese,1977.0
217776,,,,,,,7.8,Sydney Pollack,1970.0
22967108,152263880.0,$,55000000.0,$,25207599.0,$,6.3,Shawn Levy,2010.0
1599541,131426169.0,$,85000000.0,$,20131130.0,$,4.8,Nora Ephron,2005.0
50793,1046515409.0,$,115000000.0,$,64820970.0,$,6.5,George Lucas,1999.0
152328,125052898.0,$,17000000.0,$,12431486.0,$,6.8,Sylvester Stallone,1982.0
15912738,35319632.0,$,10000000.0,$,,,6.0,Hideo Nakata,2009.0
32364895,5110929.0,$,,,,,6.4,Jai-hong Juhn,2011.0
6215073,1650432.0,$,,,66869.0,$,6.9,Shinji Aramaki,2004.0
1587300,275077.0,$,2723903.0,$,182606.0,$,7.1,Vincente Minnelli,1951.0
9652359,,,,,,,6.1,Richard Sale,1952.0
2731103,11884.0,$,,,,,6.9,George Cukor,1952.0
6982498,,,2049000.0,$,,,6.5,Victor Saville,1951.0
2918727,9888167.0,$,,,3002997.0,$,6.4,George Armitage,1990.0
2863646,16627188.0,$,35000000.0,$,6061762.0,$,5.7,Colin Brady,2006.0
24228585,8087000.0,$,15000000.0,$,647797.0,$,6.7,John Wells,2011.0
692670,24147179.0,$,10000000.0,$,7943778.0,$,6.9,Albert Hughes,1995.0
543276,57041866.0,$,20000000.0,$,198361.0,$,7.0,Garry Marshall,1989.0
1897496,3135419.0,$,1598870.0,$,30000.0,$,6.4,Jag Mundhra,2007.0
1195543,2039526.0,$,,,28243.0,$,7.1,Shainee Gabel,2005.0
5326648,75228.0,$,14000000.0,$,9128.0,$,6.2,Barry Levinson,2001.0
594240,76019048.0,$,48000000.0,$,9725408.0,$,6.4,James Mangold,2001.0
17908468,20768906.0,$,13000000.0,$,112520.0,$,6.6,Glenn Ficarra,2011.0
773089,89325780.0,$,20000000.0,$,7031146.0,$,6.6,Charles Shyer,1991.0
7133616,27388767.0,$,31000000.0,$,6100000.0,$,6.3,Tommy O'Haver,2004.0
407591,245285165.0,$,137000000.0,$,62128420.0,$,5.6,Ang Lee,2003.0
3153784,321.0,$,600000.0,$,,,5.9,Joe Dante,1978.0
32156051,1083395.0,$,2000000.0,$,,,5.0,Tom Daley,1987.0
10691130,748405.0,$,180000000.0,ISK,,,6.8,Baltasar Kormákur,2006.0
3377893,11829959.0,$,23000000.0,$,2914992.0,$,5.7,Fraser C. Heston,1996.0
537200,62228395.0,$,18000000.0,$,12856040.0,$,5.3,Bille Woodruff,2003.0
2638184,40150487.0,$,,,6112577.0,$,6.4,Jim Abrahams,1988.0
931869,1744164.0,$,19897678.0,$,69821.0,$,6.3,Terry Jones,1987.0
1182345,41604473.0,$,25000000.0,$,12037685.0,$,5.9,Malcolm D. Lee,2002.0
1336308,158733820.0,$,40000000.0,$,28100000.0,$,8.0,Frank Miller,2005.0
950274,15249308.0,$,3000000.0,$,5706332.0,$,5.9,Tuck Tucker,2002.0
3779953,36448400.0,$,8000000.0,$,7033310.0,$,5.9,Steve Rash,1993.0
106344,26028672.0,$,5000000.0,$,,,8.2,David Lynch,1980.0
2780022,14681192.0,$,,,5150962.0,$,4.7,Bud Yorkin,1988.0
1847229,23499102.0,$,30000000.0,$,8162768.0,$,6.3,Bill Duke,1997.0
1944643,994790.0,$,12000000.0,$,,,7.1,Carroll Ballard,2005.0
1545870,7137502.0,$,175000.0,$,28473.0,$,6.8,Spike Lee,1986.0
9468375,41230799.0,$,28000000.0,$,14616333.0,$,6.9,Betty Thomas,1997.0
826441,16100000.0,$,2000000.0,$,,,6.0,Michael Winner,1982.0
2706105,30894796.0,$,1000000.0,$,2805754.0,$,6.2,Greg McLean,2005.0
12297005,,,,,,,6.1,Roberto Gavaldón,1955.0
1367501,21486757.0,$,10000000.0,$,3231056.0,$,6.2,Jonathan Demme,1988.0
2643816,38075318.0,$,45000000.0,$,154590.0,$,6.3,Susan Stroman,2005.0
15860207,96753696.0,$,35000000.0,$,16894511.0,$,5.3,Walt Becker,2009.0
3756444,14270938.0,$,,,,,6.6,Kim Dae-seung,2005.0
26588977,69432527.0,$,1800000.0,$,20366613.0,$,5.7,Daniel Stamm,2010.0
35766299,,,,,,,6.1,Ray Enright,1950.0
14706880,164112721.0,$,80000000.0,$,31069826.0,$,5.7,Seth Gordon,2008.0
961937,28598376.0,$,85000000.0,$,8776159.0,$,5.3,Ivan Reitman,1997.0
13503537,,,,,,,6.9,Joseph Pevney,1957.0
4602698,,,,,,,6.0,Wai Keung Lau,1998.0
90156,1883811.0,$,18000000.0,$,916482.0,$,5.7,Ken Kwapis,1988.0
29900532,,,,,,,6.3,George Marshall,1957.0
15169291,17280326.0,$,22000000.0,$,5329240.0,$,5.6,Renny Harlin,2009.0
3782947,586938.0,$,,,,,4.8,Pierre DeCelles,1988.0
678599,12993175.0,$,,,2651665.0,$,6.7,Harold Becker,1985.0
1376794,175526.0,$,,,8233.0,$,6.8,Geoffrey Wright,1992.0
26408267,2545050.0,$,,,,,5.2,Ümit Ünal,2010.0
255898,8773932.0,$,300000.0,$,,,6.8,George Miller,1980.0
3006708,80581021.0,$,8000000.0,£,5837000.0,$,7.8,Edgar Wright,2007.0
678603,11604598.0,$,8500000.0,$,2830387.0,$,6.2,Thom Eberhardt,1989.0
12224231,14894347.0,$,13000000.0,$,104168.0,$,6.7,Isabel Coixet,2008.0
1428132,154856263.0,$,14000000.0,$,7046648.0,$,7.0,Jon Turteltaub,1993.0
1726126,61385065.0,$,32000000.0,$,364000.0,$,7.4,David Cronenberg,2005.0
3159121,23014206.0,$,15000000.0,$,4800000.0,$,6.6,James Foley,2003.0
5644502,12143484.0,$,19000000.0,$,4408593.0,$,5.4,Buddy Van Horn,1989.0
2821645,5820015.0,$,23000000.0,$,2102831.0,$,6.3,Martin Ritt,1990.0
1784731,192705291.0,$,30000000.0,$,16025987.0,$,7.5,Steve Box,2005.0
2173985,,,6000000.0,$,,,6.4,Robert Moore,1978.0
1352821,44722.0,$,,,15040.0,$,6.9,Emilio Estevez,1996.0
105434,16981823.0,$,1500000.0,£,262673.0,$,8.1,Danny Boyle,1996.0
234382,10012022.0,$,3000000.0,$,93356.0,$,7.1,Gus Van Sant,2003.0
3296177,30657854.0,$,75000000.0,$,6013640.0,$,5.0,John Bruno,1999.0
16652785,6819587.0,$,20000000.0,$,181910.0,$,6.7,Michael Radford,2008.0
26768675,48668907.0,$,120000000.0,$,7484696.0,$,5.4,James L. Brooks,2010.0
6590245,2042530.0,$,15000000.0,$,1131094.0,$,4.8,Steve Miner,1996.0
4985426,11757109.0,$,5300000.0,€,65365.0,$,7.2,Jacques Audiard,2005.0
3278100,11798854.0,$,20000000.0,$,3556310.0,$,4.6,Charles T. Kanganis,1994.0
454223,40480653.0,$,9000000.0,$,6065870.0,$,6.7,Howard Deutch,1986.0
254269,38040268.0,$,20000000.0,$,10241268.0,$,6.3,Peter Hewitt,1991.0
1289336,19204929.0,$,30000000.0,$,8046553.0,$,6.1,Antoine Fuqua,1998.0
20699587,28748076.0,$,22000000.0,€,,,6.7,Sönke Wortmann,2009.0
6916204,271327.0,$,,,,,6.3,Joan Micklin Silver,1992.0
4430454,21873000.0,$,,,,,5.7,Vincent McEveety,1976.0
473273,368780809.0,$,93000000.0,$,50771645.0,$,5.9,Joe Johnston,2001.0
10286685,,,,,,,6.9,Michael Curtiz,1951.0
600209,2395231.0,$,9000000.0,$,1159133.0,$,6.7,Dominic Sena,1993.0
19344803,532878.0,$,,,151337.0,$,6.8,Patrik-Ian Polk,2008.0
7394823,,,103000.0,$,,,7.4,Samuel Fuller,1951.0
1619410,7919823.0,$,,,2988468.0,$,5.6,Greg Beeman,1995.0
26166969,11128309.0,$,,,3603338.0,$,5.0,Jeff Kanew,1991.0
1129009,2025014.0,$,900000.0,$,543728.0,$,7.2,Stuart Gordon,1985.0
2760461,38085778.0,$,47000000.0,$,6608244.0,$,4.5,Paul Bolger,2007.0
3990404,131961.0,$,3750000.0,$,13744.0,$,6.2,Deborah Kampmeier,2007.0
1009560,21741598.0,$,30000000.0,$,5467281.0,$,6.9,Paul McGuigan,2004.0
24374818,,,160000.0,$,,,5.9,Christian Vuissa,2008.0
2952395,4553271.0,$,8000000.0,$,105989.0,$,7.1,Marshall Herskovitz,1998.0
291610,4729626.0,$,2500000.0,$,25805.0,$,7.2,Gus Van Sant,1989.0
4012556,14143280.0,$,9600000.0,$,4453132.0,$,5.8,John R. Cherry III,1991.0
11682101,65097693.0,$,37000000.0,$,7181374.0,$,4.5,Kirk DeMicco,2008.0
10296498,1781694.0,$,8000000.0,CA$,908999.0,$,6.8,Paul Schibli,1990.0
32390582,4448728.0,$,,,67548.0,$,7.6,Cindy Meehl,2012.0
28000044,200393.0,$,,,126964.0,$,6.1,Mel Damski,2010.0
2001301,,,,,,,6.4,Frank Tashlin,1966.0
12507175,43343384.0,$,13500000.0,£,190426.0,$,6.9,Saul Dibb,2008.0
99454,61749765.0,$,12000000.0,$,,,7.9,Franklin J. Schaffner,1970.0
187107,,,,,,,7.0,Stuart Heisler,1952.0
17848676,7013191.0,$,20000000.0,$,3810000.0,$,4.0,David Zucker,2008.0
1125221,74540604.0,$,28000000.0,$,11750203.0,$,7.5,Jeremiah S. Chechik,1989.0
44302,175183052.0,$,10000000.0,$,136470.0,$,8.3,Jean-Pierre Jeunet,2002.0
2259030,72.0,$,652675.0,$,,,6.9,W.S. Van Dyke,1932.0
2444093,53321673.0,$,62000000.0,$,12661112.0,$,5.4,Karyn Kusama,2005.0
17441941,289323.0,$,7500000.0,$,222681.0,$,6.2,Martha Coolidge,1989.0
13239722,418769972.0,$,65000000.0,$,57038404.0,$,5.7,Michael Patrick King,2008.0
2698486,87134280.0,$,50000000.0,$,16310058.0,$,4.4,Brian Robbins,2006.0
2508308,3275585.0,$,11500000.0,$,1225737.0,$,6.5,Peter Medak,1994.0
1745339,42886719.0,$,30000000.0,$,7576593.0,$,6.6,Nigel Cole,2005.0
1997332,8437.0,$,,,,,6.4,Laurence Olivier,1957.0
1788654,2534372.0,$,8000000.0,$,418098.0,$,5.8,David Atkins,2001.0
5388717,11792542.0,$,20000000.0,$,730819.0,$,6.8,Todd Haynes,2007.0
685832,25893810.0,$,27000000.0,$,4739913.0,$,6.8,Joe Dante,1987.0
4746060,830286.0,$,,,240166.0,$,6.2,Paddy Breathnach,2001.0
20264949,480941.0,$,,,22106.0,$,7.4,Carlos Saura,1997.0
14979283,7175592.0,$,4520000.0,$,3050225.0,$,6.3,J. Lee Thompson,1983.0
1152416,18195610.0,$,30000000.0,$,5486209.0,$,6.1,Peter Howitt,2001.0
5451497,6964734.0,$,20000000.0,$,3001719.0,$,5.2,Fred Wolf,2008.0
223902,34741.0,$,2500000.0,$,,,7.1,Alan J. Pakula,1971.0
35429216,20423628.0,$,10000000.0,$,38372.0,$,7.0,Wayne Blair,2012.0
5292154,168319243.0,$,85000000.0,$,34539115.0,$,7.0,Guillermo del Toro,2008.0
34521349,1659800.0,$,,,,,6.5,Yukiko Mishima,2012.0
15713038,31558416.0,$,16000000.0,$,6868397.0,$,5.5,Karyn Kusama,2009.0
703807,66433194.0,$,20000000.0,$,13104788.0,$,5.3,Bryan Spicer,1995.0
1549991,5502773.0,$,5000000.0,$,125561.0,$,6.7,Tamara Jenkins,1998.0
1724301,71079915.0,$,13000000.0,$,12211042.0,$,6.2,Roger Spottiswoode,1989.0
29890747,,,,,,,6.1,Byron Haskin,1951.0
883437,8418797.0,$,2500000.0,$,105614.0,$,7.2,Danny Boyle,1995.0
6858830,10921200.0,$,17000000.0,$,1550000.0,$,4.6,Roland Joffé,2007.0
7758260,7034698.0,$,50000000.0,$,59581.0,$,6.2,Howard McCain,2008.0
1752246,388156011.0,$,110000000.0,$,33369559.0,$,7.1,Len Wiseman,2007.0
341399,40874452.0,$,8000000.0,$,1513090.0,$,6.6,Jeff Kanew,1984.0
1416847,,,,,,,6.6,William K. Howard,1933.0
3954917,86432000.0,$,4700000.0,$,7843467.0,$,6.2,Stuart Rosenberg,1979.0
11414473,80049764.0,$,43000000.0,$,701207.0,$,7.3,Gus Van Sant,2001.0
27098,79822604.0,$,11200000.0,$,14347221.0,$,7.7,Nicholas Meyer,1982.0
27097,146027888.0,$,45000000.0,$,30716131.0,$,7.6,Jonathan Frakes,1996.0
663968,418961.0,$,1500000.0,$,30586.0,$,6.4,Roger Avary,1994.0
13348042,35588.0,$,,,12840.0,$,4.1,Mike Figgis,2002.0
17593898,17815212.0,$,11000000.0,$,2189966.0,$,6.3,Jerry Schatzberg,1980.0
14671645,,,,,,,6.5,Harmon Jones,1952.0
25102073,19561904.0,$,6000000.0,$,76834.0,$,7.3,John Michael McDonagh,2011.0
28082913,8444544.0,$,30000000.0,SEK,24684.0,$,6.7,Daniel Espinosa,2010.0
171000,2063688.0,$,,,45985.0,$,7.7,Bille August,1988.0
188902,193772504.0,$,100000000.0,$,9100000.0,$,7.5,Martin Scorsese,2002.0
422269,171120329.0,$,90000000.0,$,20584908.0,$,7.5,Robert Zemeckis,1997.0
3828251,93900680.0,$,75000000.0,$,13510728.0,$,5.5,Bronwen Hughes,1999.0
5012787,10224116.0,$,,,2603726.0,$,4.5,Richard Martin,1998.0
286836,409144.0,$,7000000.0,$,31850.0,$,6.9,Michael Winterbottom,1996.0
9543722,859513.0,$,,,11431.0,$,5.5,Christian Charles,2008.0
5766046,459098.0,$,10000000.0,$,10696.0,$,6.3,Damian Nieman,2004.0
3090812,164729679.0,$,33000000.0,$,31101026.0,$,5.6,Adam Shankman,2003.0
2509831,33334176.0,$,30000000.0,$,7571417.0,$,5.6,Richard Kelly,2009.0
26790467,34710627.0,$,,,182885.0,$,7.3,Cary Joji Fukunaga,2011.0
29085210,14034.0,$,500000.0,$,10087.0,$,6.0,William Arntz,2010.0
840058,1800.0,$,439000.0,$,,,7.3,Lloyd Bacon,1933.0
20678521,8682703.0,$,,,,,6.2,Jang Jin,2006.0
1141438,213719942.0,$,110000000.0,$,858021.0,$,7.5,Martin Scorsese,2004.0
2742915,185898.0,$,600000.0,$,28235.0,$,3.4,Kim Henkel,1995.0
6432572,37598767.0,$,20000000.0,$,8852458.0,$,5.2,Renny Harlin,2006.0
26108223,318623.0,$,15500000.0,$,37296.0,$,6.7,Udayan Prasad,2009.0
16007317,112909.0,$,,,3671.0,$,7.2,Havana Marking,2009.0
384990,24742453.0,$,1200000.0,$,155982.0,$,7.2,Steven Soderbergh,1989.0
739259,39337581.0,$,16000000.0,$,7531273.0,$,5.9,Blake Edwards,1987.0
24709671,15625544.0,$,25000000.0,$,3506602.0,$,6.9,Robert Redford,2011.0
76030,375524.0,$,941000.0,$,6091.0,$,7.5,Mel Brooks,1968.0
14521896,8415112.0,$,,,2728520.0,$,4.9,Mike Newell,1980.0
2251076,15101131.0,$,,,2921030.0,$,5.2,Sam Firstenberg,1984.0
3383952,48350205.0,$,40000000.0,$,95399.0,$,7.3,James Mangold,2000.0
1954311,2491460.0,$,1065000.0,$,1432800.0,$,5.8,Charles E. Sellier Jr.,1984.0
5640372,49944325.0,$,40000000.0,$,10309986.0,$,5.7,Steven Brill,2008.0
4648834,68411275.0,$,16000000.0,$,8240752.0,$,5.8,Kunihiko Yuyama,2001.0
11337966,3263585.0,$,5000000.0,CA$,31149.0,$,7.4,Atom Egoyan,1997.0
8276181,33177694.0,$,,,5812656.0,$,6.5,Billy Crystal,1995.0
28062973,125061.0,$,,,15485.0,$,7.2,Lance Daly,2008.0
78425,2603061.0,$,,,22554.0,$,8.1,Yimou Zhang,1991.0
29034540,35057696.0,$,6400000.0,£,1750507.0,$,6.9,Simon Curtis,2011.0
3123751,48143579.0,$,,,9156545.0,$,6.3,Richard Tuggle,1984.0
31201599,549368315.0,$,50000000.0,$,54415205.0,$,6.9,Seth MacFarlane,2012.0
3170260,270745.0,$,8500000.0,$,150422.0,$,6.4,Keith Gordon,2000.0
578001,86572238.0,$,10000000.0,$,5105741.0,$,6.9,Robert Zemeckis,1984.0
44366,40863718.0,$,15000000.0,$,8292939.0,$,6.7,Matt Williams,2000.0
6121312,50632037.0,$,90000000.0,$,10602042.0,$,5.7,Ron Underwood,1998.0
24923144,15291338.0,$,2000000.0,$,,,8.0,Levent Semerci,2009.0
19979259,3850754.0,$,,,,,4.5,Fábio Barreto,2010.0
24155032,44276335.0,$,4000000.0,€,881737.0,$,7.3,Daniel Alfredson,2010.0
24043885,52377611.0,$,65000000.0,€,,,5.3,Luc Besson,2009.0
444906,4221036.0,$,2000000.0,CA$,100654.0,$,7.0,Atom Egoyan,1995.0
22199726,5102705.0,$,,,81446.0,$,7.5,Cary Joji Fukunaga,2009.0
1519886,318348.0,$,500000.0,$,,,6.9,Brian De Palma,1973.0
5925044,15164458.0,$,10000000.0,$,2739680.0,$,7.1,Christopher Cain,1992.0
2420966,13939963.0,$,20000000.0,$,3110000.0,$,6.8,Liam Lynch,2006.0
558970,14665733.0,$,7000000.0,$,386530.0,$,7.5,Don Bluth,1982.0
750694,169956806.0,$,120000000.0,$,15115152.0,$,5.5,Rob Minkoff,2002.0
12005,,,6250000.0,$,,,6.8,Kôji Hashimoto,1984.0
2222699,258097122.0,$,140000000.0,$,50237000.0,$,6.2,Brett Ratner,2007.0
4083603,1190000.0,$,500000.0,$,1190000.0,$,5.0,Stephen Deutsch,2005.0
4087825,13678913.0,$,35000000.0,$,4855475.0,$,5.9,Les Mayfield,2001.0
294998,358994850.0,$,28000000.0,$,31126882.0,$,6.9,Chris Columbus,1992.0
736266,40698303.0,$,15000000.0,$,5346808.0,$,6.6,John Badham,1986.0
3499995,36403064.0,$,,,5803848.0,$,6.7,Carl Reiner,1984.0
518928,92913171.0,$,40000000.0,$,18237568.0,$,6.5,David Koepp,2004.0
8481,31899000.0,$,6500000.0,$,,,7.1,Brian De Palma,1980.0
1370976,93000.0,$,,,93000.0,$,4.1,Kevin Knoblock,2004.0
22729553,309231694.0,$,29000000.0,$,34119372.0,$,7.6,John Lee Hancock,2009.0
184158,16153953.0,$,5500000.0,$,23144.0,$,7.0,Richard Eyre,2002.0
