wikipedia_movie_id,freebase_movie_id,movie_name,movie_release_date,movie_box_office_revenue_x,movie_runtime,movie_languages,movie_countries,movie_genres
25595854,/m/08521z1,Rio,2011.0,484635760.0,96.0,"['Portuguese Language', 'English Language']",['United States of America'],"['Adventure', 'Computer Animation', 'Animation', 'Musical', 'Comedy', 'Family Film']"
2409484,/m/07b2jc,Transporter 2,2005.0,85167639.0,87.0,"['French Language', 'Italian Language', 'English Language']","['United States of America', 'France']","['Thriller', 'Crime Thriller', 'Action Thrillers', 'Action', 'Martial Arts Film']"
5696691,/m/0d_n83,Umrao Jaan,2006.0,1371723.0,188.0,"['Hindi Language', 'Urdu Language']",['India'],"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']"
1475902,/m/054hkz,"Dirty Mary, Crazy Larry",1974.0,28401735.0,93.0,['English Language'],['United States of America'],"['Crime Fiction', 'Action/Adventure', 'Action', 'Adventure', 'Chase Movie']"
34130,/m/08720,WarGames,1983.0,79567667.0,114.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction']"
2163703,/m/06rk_s,I'll Be Home for Christmas,1998.0,12214338.0,86.0,['English Language'],['United States of America'],['Christmas movie']
1037250,/m/040fjs,Big Momma's House,2000.0,173959438.0,98.0,['English Language'],"['United States of America', 'Germany']","['Crime Fiction', 'Comedy of Errors', 'Action', 'Comedy', 'Slapstick']"
4944673,/m/0cwfgz,Lock Up,1989.0,22099847.0,100.0,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Prison film', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action', 'Prison']"
2981197,/m/08hjr9,Down to You,2000.0,24419914.0,92.0,"['French Language', 'English Language']",['United States of America'],"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy', 'Teen']"
2108776,/m/06mpjq,FernGully: The Last Rainforest,1992.0,32710894.0,76.0,['English Language'],"['United States of America', 'Australia']","['Thriller', 'Social problem film', 'Adventure', ""Children's/Family"", 'Animation', 'Fantasy', ""Children's Fantasy"", 'Family Film']"
5512355,/m/0dq7ft,Tarzan and the Lost City,1998.0,2172941.0,83.0,['English Language'],"['United States of America', 'Australia', 'Germany']","['Adventure', ""Children's/Family"", 'Costume drama', 'Costume Adventure', 'Jungle Film', 'Action/Adventure', 'Period piece', 'Action']"
25793288,/m/0dlngsd,Sherlock Holmes: A Game of Shadows,2011.0,543848418.0,93.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Adventure', 'Action/Adventure', 'Mystery', 'Period piece', 'Drama', 'Comedy', 'Crime Thriller', 'Action']"
17733263,/m/047cdww,Bottle Shock,2008.0,4628553.0,110.0,"['French Language', 'German Language', 'English Language']",['United States of America'],"['Ensemble Film', 'Indie', 'Comedy-drama', 'Period piece', 'Drama', 'Comedy']"
472897,/m/02dqc6,Tennessee's Partner,1955.0,1100000.0,87.0,['English Language'],['United States of America'],"['Action/Adventure', 'Drama', 'Western', 'Buddy film']"
3132637,/m/08tjfk,Hell's Island,1955.0,1000000.0,84.0,['English Language'],['United States of America'],"['Thriller', 'Adventure', 'Action/Adventure', 'Drama', 'Action', 'Film noir']"
2217144,/m/06wp_k,Princess Caraboo,1994.0,3062530.0,96.0,['English Language'],"['United States of America', 'United Kingdom']","['Romantic comedy', 'Costume drama', 'Comedy-drama', 'Mystery', 'Period piece', 'Drama', 'Comedy']"
11039716,/m/02qyyg5,Whiteout,2009.0,17840867.0,101.0,"['Russian Language', 'English Language']","['France', 'United States of America', 'Canada']","['Thriller', 'Crime Thriller', 'Action', 'Mystery']"
3099675,/m/08rcnn,Chuck & Buck,2000.0,1182065.0,97.0,['English Language'],['United States of America'],"['Drama', 'Black comedy', 'Comedy-drama', 'Comedy', 'Indie']"
19867536,/m/0djb8hx,Jonas Brothers: The Concert Experience,2009.0,17186960.0,75.0,['English Language'],['United States of America'],"['Music', 'Concert film', ""Children's""]"
4896282,/m/0ct1mh,Turk 182!,1985.0,3594997.0,96.0,['English Language'],['United States of America'],"['Action', 'Drama', 'Comedy', 'Political drama']"
4041425,/m/0bf1fd,The Pope of Greenwich Village,1984.0,6836201.0,120.0,['English Language'],['United States of America'],"['Crime Fiction', 'Gangster Film', 'Crime Drama', 'Drama', 'Comedy', 'Coming of age', 'Action']"
40672,/m/04q5g,Léon: The Professional,1994.0,45284974.0,100.0,['English Language'],['France'],"['Thriller', 'Crime Fiction', 'Buddy film', 'Indie', 'World cinema', 'Action/Adventure', 'Coming of age', 'Drama', 'Crime Thriller', 'Action']"
9693961,/m/02ppcd4,Saturday the 14th,1981.0,4000000.0,75.0,['English Language'],['United States of America'],"['Parody', 'Horror', 'Creature Film', 'Haunted House Film', 'Horror Comedy', 'Comedy']"
1693395,/m/05nxmf,Varsity Blues,1999.0,54294169.0,104.0,['English Language'],['United States of America'],"['Sports', 'Drama', 'Coming of age', 'Comedy', 'Teen']"
19878320,/m/037s0_,BASEketball,1998.0,7027290.0,108.0,['English Language'],['United States of America'],"['Parody', 'Absurdism', 'Sports', 'Gross-out film', 'Comedy', 'Gross out', 'Slapstick']"
518018,/m/02krdz,Freddy Got Fingered,2001.0,14333252.0,93.0,['English Language'],['United States of America'],"['Thriller', 'Absurdism', 'Screwball comedy', 'Surrealism', 'Action/Adventure', 'Gross-out film', 'Comedy', 'Gross out', 'Black comedy', 'Action']"
20668190,/m/05242dk,La Cucaracha,1998.0,14692.0,95.0,"['English Language', 'Spanish Language']",['United States of America'],"['Crime Fiction', 'Thriller', 'Comedy film', 'Drama']"
4876364,/m/0cs3h3,True Believer,1989.0,8742750.0,105.0,[],['United States of America'],"['Crime Fiction', 'Drama']"
484102,/m/02g0rt,Malèna,2000.0,14493284.0,94.0,['Italian Language'],"['United States of America', 'Italy']","['Drama', 'World cinema']"
7741538,/m/0kvg94,The Inspector General,1949.0,2200000.0,102.0,['English Language'],['United States of America'],"['Musical', 'Screwball comedy', 'Comedy']"
417891,/m/025_5c,The Ninth Gate,1999.0,58401898.0,122.0,"['French Language', 'Latin Language', 'English Language', 'Portuguese Language', 'Spanish Language']","['France', 'Spain', 'United States of America']","['Thriller', 'Horror', 'Supernatural', 'Psychological thriller', 'Mystery', 'Fantasy', 'Drama']"
3048276,/m/08n0z5,The Work and The Glory,2004.0,3347647.0,118.0,['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Historical fiction', 'Drama', 'Period piece']"
5766332,/m/0f3jf1,The Times of Harvey Milk,1984.0,29802.0,87.0,['English Language'],['United States of America'],"['LGBT', 'Biography', 'Television movie', 'History', 'Law & Crime', 'Political cinema', 'Gender Issues', 'Documentary']"
1693867,/m/05nyqk,Get Carter,2000.0,14967182.0,102.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Gangster Film', 'Action/Adventure', 'Crime Thriller', 'Action']"
2728423,/m/07_cx8,Waterloo Bridge,1940.0,1250000.0,109.0,['English Language'],['United States of America'],"['Romance Film', 'Drama', 'Black-and-white', 'War film']"
7741845,/m/0kvg9k,Solomon and Sheba,1959.0,12200000.0,141.0,['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Historical fiction', 'Drama', 'Epic']"
695780,/m/033hmj,Casino,1995.0,116112375.0,171.0,"['French Language', 'Persian Language', 'English Language']","['United States of America', 'France']","['Crime Fiction', 'Biography', 'Gangster Film', 'Period piece', 'Drama', 'Film adaptation']"
1195560,/m/04gcyg,2010: The Year We Make Contact,1984.0,40400657.0,116.0,"['Russian Language', 'English Language']",['United States of America'],"['Thriller', 'Science Fiction', 'Adventure', 'Psychological thriller', 'Drama', 'Film adaptation']"
296997,/m/01rcz0,Love's Labour's Lost,2000.0,299792.0,93.0,['English Language'],"['United States of America', 'France', 'Canada', 'United Kingdom']","['Romantic comedy', 'Romance Film', 'Musical', 'Comedy', 'Jukebox musical']"
1864142,/m/06229n,The Beyond,1981.0,126387.0,82.0,['Italian Language'],['Italy'],"['Zombie Film', 'Horror', 'World cinema', 'Splatter film', 'Supernatural']"
2743891,/m/080cw8,License to Drive,1988.0,22433275.0,90.0,['English Language'],['United States of America'],"['Buddy film', 'Comedy', 'Teen']"
1590940,/m/05dy7p,Kundun,1997.0,5684789.0,119.0,"['Tibetan languages', 'Standard Mandarin', 'English Language']",['United States of America'],"['Biography', 'History', 'Epic', 'Hagiography', 'Drama', 'War film', 'Biographical film', 'Historical Epic']"
2821933,/m/084wwx,The Time Machine,1960.0,2610000.0,103.0,['English Language'],['United States of America'],"['Science Fiction', 'Adventure', 'Doomsday film', 'Epic', 'Action/Adventure', 'Drama', 'Film adaptation', 'Time travel', 'Action', 'Dystopia']"
543433,/m/02ndy4,A League of Their Own,1992.0,132440069.0,128.0,['English Language'],['United States of America'],"['Ensemble Film', 'Americana', 'Comedy-drama', 'Sports', 'Drama', 'Comedy', 'Feminist Film']"
66841,/m/0hmk4,Fly Away Home,1996.0,25143818.0,107.0,['English Language'],['United States of America'],"['Drama', 'Family Film', 'Family Drama', 'Coming of age', 'Adventure']"
176762,/m/017zss,Whale Rider,2002.0,41442113.0,101.0,"['Māori language', 'English Language']","['Australia', 'New Zealand', 'Germany']","['Indie', 'World cinema', 'Family Drama', 'Childhood Drama', 'Coming of age', 'Drama', 'Family Film', 'Feminist Film']"
17356798,/m/043s2w5,The Haunting in Connecticut,2009.0,77527732.0,102.0,['English Language'],"['United States of America', 'Canada']","['Thriller', 'Horror', 'Supernatural', 'Psychological thriller', 'Drama', 'Haunted House Film']"
2318462,/m/073f2t,Deuces Wild,2002.0,6282446.0,98.0,['English Language'],"['United States of America', 'Germany']","['Crime Fiction', 'Indie', 'Period piece', 'Drama', 'Coming of age', 'Action']"
11953814,/m/02rzgsq,Herb,2007.0,7903158.0,113.0,['Korean Language'],['South Korea'],['Drama']
11699620,/m/05jlby,Frenchie,1950.0,1450000.0,80.0,['English Language'],['United States of America'],"['Western', 'Action', 'Romance Film', 'Hybrid Western']"
4918808,/m/0cv52q,Scaramouche,1952.0,6790000.0,115.0,['English Language'],['United States of America'],"['Swashbuckler films', 'Adventure', 'Remake', 'Action/Adventure', 'Drama', 'Film adaptation', 'Action']"
22112974,/m/05p6wnq,The Honorary Consul,1983.0,5997566.0,104.0,['English Language'],['United Kingdom'],['Drama']
92596,/m/0m_q0,Sayonara,1957.0,22000115.0,147.0,"['Japanese Language', 'English Language']",['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'War film']"
2019025,/m/06fht6,Desperately Seeking Susan,1985.0,27398584.0,104.0,['English Language'],['United States of America'],"['Romantic comedy', 'Screwball comedy', 'Mystery', 'Drama', 'Comedy', 'Romance Film', 'Feminist Film']"
21312540,/m/05f4734,Up 'n' Under,1998.0,12000000.0,99.0,[],['United Kingdom'],"['Screwball comedy', 'Comedy']"
2641298,/m/07tqdy,The Getaway,1994.0,30057974.0,115.0,['English Language'],"['United States of America', 'Japan']","['Crime Fiction', 'Thriller', 'Japanese Movies', 'Road movie', 'Action/Adventure', 'Action']"
5973389,/m/0fhgzq,McHale's Navy,1997.0,4529843.0,109.0,['English Language'],['United States of America'],"['Action/Adventure', 'Action', 'Comedy']"
303039,/m/01s43f,Santa with Muscles,1996.0,220599.0,97.0,['English Language'],['United States of America'],"['Comedy of Errors', 'Comedy', ""Children's/Family""]"
16385924,/m/03wj808,The Sting II,1983.0,6347072.0,102.0,['English Language'],['United States of America'],"['Crime Fiction', 'Sports', 'Crime Comedy', 'Action/Adventure', 'Period piece', 'Drama', 'Comedy', 'Action']"
1285718,/m/04q467,F/X,1986.0,20603715.0,108.0,['English Language'],['United States of America'],"['Thriller', 'Action Thrillers', 'Action', 'Chase Movie']"
5958413,/m/0fgm_l,A Mighty Heart,2007.0,18935657.0,100.0,"['French Language', 'Arabic Language', 'Urdu Language', 'English Language']","['United States of America', 'United Kingdom']","['War film', 'Docudrama', 'Drama', 'Film adaptation', 'Biographical film', 'Political drama']"
168774,/m/016ltd,Nuns on the Run,1990.0,10959015.0,92.0,['English Language'],['United Kingdom'],"['Crime Fiction', 'Indie', 'Comedy', 'Slapstick']"
893808,/m/03mh94,Robots,2005.0,260718330.0,90.0,['English Language'],['United States of America'],"['Science Fiction', 'Adventure', 'Animation', 'Comedy', 'Romance Film', 'Family Film']"
3992212,/m/0bbgly,Mutiny on the Bounty,1935.0,4460000.0,132.0,['English Language'],['United States of America'],"['Action/Adventure', 'Action', 'Drama', 'Black-and-white', 'Film adaptation']"
29370106,/m/0ds5_72,The Muppets,2011.0,158431237.0,98.0,['English Language'],['United States of America'],"['Music', 'Family Film', ""Children's"", 'Comedy', 'Musical']"
21945570,/m/05p15qs,Tokyo Sonata,2008.0,940430.0,119.0,['Japanese Language'],['Japan'],"['Japanese Movies', 'Family Drama', 'Drama', 'World cinema']"
2618881,/m/07s4nn,Swing Girls,2004.0,18453875.0,105.0,['Japanese Language'],['Japan'],"['Japanese Movies', 'Musical', 'Drama', 'Comedy', 'Musical comedy']"
10063659,/m/02q0lr8,The Cobweb,1955.0,1500000.0,124.0,['English Language'],['United States of America'],"['Satire', 'Drama']"
12032960,/m/02vmkjx,Secret,2007.0,8968358.0,101.0,"['English Language', 'Standard Mandarin']","['Hong Kong', 'Taiwan']","['World cinema', 'Fantasy', 'Drama', 'Music', 'Romance Film', 'Chinese Movies']"
4717779,/m/0cjwhb,Magnificent Obsession,1954.0,5000000.0,108.0,"['German Language', 'English Language']",['United States of America'],"['Romantic drama', 'Romance Film', 'Drama']"
2394008,/m/078z_r,Stuart Little,1999.0,300135367.0,81.0,"['Dutch Language', 'English Language']","['United States of America', 'Germany']","['Adventure', ""Children's/Family"", 'Animal Picture', 'Fantasy', 'Comedy', 'Family Film', ""Children's Fantasy""]"
9315230,/m/02847r2,Kamchatka,,45379935.0,107.0,"['Swahili Language', 'Spanish Language']","['Spain', 'Argentina']","['Childhood Drama', 'Drama', 'Political drama', 'Indie']"
11507281,/m/02rg6sm,Arctic Tale,2007.0,1364461.0,90.0,['English Language'],['United States of America'],"['Culture & Society', 'Environmental Science', 'Nature', 'Animals', 'Family Film', 'Documentary']"
30625,/m/07jnt,The Shawshank Redemption,1994.0,28341469.0,142.0,['English Language'],['United States of America'],"['Crime Fiction', 'Buddy film', 'Prison film', 'Drama', 'Escape Film', 'Prison']"
2220694,/m/06wzvr,Can't Stop the Music,1980.0,2000000.0,123.0,['English Language'],['United States of America'],"['Cult', 'Jukebox musical', 'Musical', 'Comedy']"
6128816,/m/0frnrf,Neighbors,1981.0,28732057.0,94.0,['English Language'],['United States of America'],['Comedy']
318542,/m/01v5rj,Hero,2002.0,177394432.0,93.0,['Standard Mandarin'],"['Hong Kong', 'China']","['Action/Adventure', 'Wuxia', 'Martial Arts Film', 'Chinese Movies', 'World cinema']"
20580603,/m/05224dh,Satan Never Sleeps,1962.0,1200000.0,125.0,['English Language'],['United States of America'],['Drama']
76310,/m/0k419,Roman Holiday,1953.0,12000000.0,117.0,"['Italian Language', 'German Language', 'English Language']","['United States of America', 'Italy']","['Romantic comedy', 'Romance Film', 'Drama', 'Comedy']"
18589178,/m/04g2qcv,Prince Valiant,1954.0,2600000.0,100.0,['English Language'],['United States of America'],"['Swashbuckler films', 'Adventure', 'Action/Adventure', 'Fantasy', 'Drama', 'Family Film', 'Action']"
264851,/m/01n7qj,Marnie,1964.0,7000000.0,130.0,['English Language'],['United States of America'],"['Thriller', 'Melodrama', 'Psychological thriller', 'Mystery', 'Drama', 'Suspense', 'Film adaptation', 'Romance Film']"
3278182,/m/092zlj,3 Ninjas Knuckle Up,1995.0,407618.0,85.0,['English Language'],['United States of America'],"[""Children's/Family"", 'Action Comedy', 'Martial Arts Film', 'Comedy', 'Family Film', 'Action', 'Family-Oriented Adventure']"
30009835,/m/084h00h,Underworld: Awakening,2012.0,160112671.0,88.0,['English Language'],['United States of America'],"['Action/Adventure', 'Fantasy', 'Action', 'Horror', 'Thriller']"
492056,/m/02gypn,Jacob's Ladder,1990.0,26118851.0,113.0,['English Language'],['United States of America'],"['Thriller', 'Horror', 'Supernatural', 'Psychological thriller', 'Drama', 'Kafkaesque']"
30684592,/m/0g9ywx1,Streets,1990.0,1510053.0,85.0,[],['United States of America'],"['Thriller', 'Action', 'Drama']"
10869055,/m/02qsjw9,Maundy Thursday,2006.0,14789716.0,120.0,['Korean Language'],['South Korea'],['Drama']
1743074,/m/05sjl4,Black Knight,2001.0,39976235.0,96.0,['English Language'],['United States of America'],"['Science Fiction', 'Adventure', 'Costume drama', 'Adventure Comedy', 'Comedy', 'Fantasy', 'Time travel', 'Fantasy Comedy']"
21835208,/m/05p1qyh,Zombieland,2009.0,102391540.0,88.0,['English Language'],['United States of America'],"['Horror', 'Adventure', 'Doomsday film', 'Road movie', 'Comedy horror', 'Apocalyptic and post-apocalyptic fiction', 'Comedy', 'Zombie Film', 'Black comedy', 'Action', 'Horror Comedy']"
1254881,/m/04mk3k,Night of the Living Dead,1990.0,5835247.0,96.0,['English Language'],['United States of America'],"['Cult', 'Zombie Film', 'Satire', 'Horror', 'Indie']"
22231747,/m/05q92v4,The Lemon Sisters,1990.0,3473905.0,93.0,['English Language'],['United States of America'],"['Drama', 'Buddy film', 'Comedy']"
35020822,/m/0j63p7b,Helpless,2012.0,16175929.0,117.0,['Korean Language'],['South Korea'],"['Thriller', 'Mystery']"
28362983,/m/04j36kx,Vigilante,1983.0,5091888.0,90.0,['English Language'],['United States of America'],"['Action/Adventure', 'Crime Fiction', 'Action', 'Thriller', 'Drama']"
6770626,/m/0gn2nm,The Ladies Man,2000.0,13743212.0,84.0,['English Language'],['United States of America'],['Comedy']
26294813,/m/0b75g9v,Ain't Misbehavin',1955.0,1000000.0,82.0,['English Language'],['United States of America'],['Musical comedy']
3096383,/m/08r4x3,Bobby,2006.0,20597806.0,116.0,"['English Language', 'Spanish Language']",['United States of America'],"['History', 'Period piece', 'Drama', 'Political drama']"
24725226,/m/08062p3,Leap Year,2010.0,32607316.0,100.0,['English Language'],"['United States of America', 'Ireland']","['Romantic comedy', 'Romance Film', 'Comedy']"
3282957,/m/0935w_,The Main Event,1979.0,42800000.0,112.0,['English Language'],['United States of America'],"['Romantic comedy', 'Boxing', 'Sports', 'Musical', 'Comedy', 'Romance Film']"
4608223,/m/0ccd3x,West Side Story,1961.0,43700000.0,152.0,"['English Language', 'Spanish Language']",['United States of America'],"['Crime Fiction', 'Musical', 'Drama', 'Romance Film', 'Musical Drama', 'Juvenile Delinquency Film']"
29586011,/m/0b44dky,Phantom of the Rue Morgue,1954.0,1450000.0,83.0,['English Language'],['United States of America'],"['Crime Fiction', 'Mystery', 'Horror']"
7617716,/m/0kvchc,Million Dollar Mermaid,1952.0,2750000.0,115.0,['English Language'],['United States of America'],"['Biography', 'Sports', 'Musical', 'Drama', 'Biopic [feature]', 'Biographical film']"
1979318,/m/06bks2,The Cookout,2004.0,12009070.0,97.0,['English Language'],['United States of America'],"['Sports', 'Comedy of manners', 'Comedy', 'Domestic Comedy']"
24789475,/m/0djbbmj,Steele Justice,1987.0,1327740.0,95.0,['English Language'],['United States of America'],"['Action/Adventure', 'Thriller', 'Action', 'Crime Fiction', 'Drama']"
4877132,/m/0cs4l9,Omar Khayyam,1957.0,1200000.0,100.0,['English Language'],['United States of America'],"['Adventure', 'Costume drama', 'Epic', 'Period piece', 'Drama', 'Biopic [feature]', 'Romantic drama', 'Biographical film', 'Action', 'Romance Film']"
28224334,/m/0cn_srj,Dream House,2011.0,38502340.0,92.0,['English Language'],"['United States of America', 'Canada']","['Thriller', 'Mystery', 'Drama']"
12894538,/m/02xbcp6,Light it Up,1999.0,5985690.0,100.0,['English Language'],['United States of America'],"['Crime Fiction', 'Melodrama', 'Coming of age', 'Drama', 'Crime Thriller', 'Teen']"
20179720,/m/01n30p,Ghost World,2001.0,8761393.0,111.0,['English Language'],"['United States of America', 'United Kingdom', 'Germany']","['Indie', 'Comedy-drama', 'Action/Adventure', 'Coming of age', 'Comedy', 'Black comedy', 'Teen']"
20161466,/m/04yfcdd,The Spy Next Door,2010.0,45082365.0,94.0,"['Russian Language', 'English Language']",['United States of America'],"['Thriller', 'Action Comedy', 'Action/Adventure', 'Martial Arts Film', 'Comedy', 'Family Film', 'Action', 'Spy']"
15352210,/m/03m5y9p,W.,2008.0,29506464.0,129.0,"['English Language', 'Spanish Language']","['United States of America', 'Switzerland', 'Hong Kong', 'Australia', 'China']","['Biographical film', 'Drama', 'Political drama', 'Chinese Movies', 'Biopic [feature]']"
3210303,/m/08zj46,Mother Night,1996.0,403701.0,113.0,"['English Language', 'German Language', 'Yiddish Language']",['United States of America'],"['Anti-war', 'Satire', 'Drama', 'War film', 'Anti-war film', 'Spy']"
22892484,/m/063y8fz,Red Ball Express,1952.0,1500000.0,83.0,['English Language'],['United States of America'],['Black-and-white']
977671,/m/03w2y6,Sommersby,1993.0,140081992.0,113.0,['English Language'],"['France', 'United States of America']","['Thriller', 'Mystery', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film']"
35027653,/m/0cb_prd,Mara Maru,1952.0,1500000.0,98.0,['English Language'],['United States of America'],"['Drama', 'Adventure']"
2687974,/m/07y19z,The Legend of Drunken Master,1994.0,11546543.0,102.0,"['French Language', 'Standard Cantonese', 'Cantonese']",['Hong Kong'],"['World cinema', 'Action Comedy', 'Action/Adventure', 'Martial Arts Film', 'Comedy', 'Action', 'Chinese Movies']"
67422,/m/0hqrx,Executive Decision,1996.0,121969216.0,133.0,['English Language'],['United States of America'],"['Action/Adventure', 'Thriller', 'Action Thrillers', 'Action', 'Airplanes and airports']"
64394,/m/0h6r5,Goodfellas,1990.0,46836394.0,146.0,"['Italian Language', 'English Language']",['United States of America'],"['Thriller', 'Crime Fiction', 'Gangster Film', 'Crime Drama', 'Drama', 'Film adaptation', 'Biographical film']"
3653398,/m/09sfhb,Ten Thousand Bedrooms,1957.0,1000000.0,114.0,['English Language'],['United States of America'],"['Romantic comedy', 'Musical', 'Comedy', 'Musical comedy']"
1365411,/m/04x04n,My Cousin Rachel,1952.0,1300000.0,98.0,"['Italian Language', 'English Language']",['United States of America'],"['Family Drama', 'Black-and-white', 'Mystery', 'Period piece', 'Drama', 'Romance Film']"
442308,/m/028_yv,Once Upon a Time in America,1984.0,5321508.0,269.0,"['French Language', 'Italian Language', 'English Language']","['United States of America', 'Italy']","['Crime Fiction', 'Ensemble Film', 'Gangster Film', 'Period piece', 'Drama', 'Film adaptation']"
2418347,/m/07bpjs,Rise: Blood Hunter,2007.0,2850927.0,94.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Vampire movies', 'Horror', 'Indie', 'Mystery', 'Action']"
67419,/m/0hqr4,Out for Justice,1991.0,39673161.0,95.0,['English Language'],['United States of America'],"['Thriller', 'Action Thrillers', 'Gangster Film', 'Action/Adventure', 'Martial Arts Film', 'Action']"
4246026,/m/0bs3xx,Dixiana,1930.0,780000.0,100.0,['English Language'],['United States of America'],"['Musical', 'Comedy', 'Musical comedy']"
534812,/m/02ml29,Child's Play 2,1990.0,35763605.0,84.0,['English Language'],['United States of America'],"['Thriller', 'Horror', 'Supernatural', 'Cult', 'Comedy', 'Slasher']"
537416,/m/02mvb2,Ace Ventura: When Nature Calls,1995.0,212385533.0,100.0,['English Language'],['United States of America'],"['Detective fiction', 'Adventure', 'Detective', 'Mystery', 'Gross-out film', 'Comedy', 'Gross out', 'Action', 'Slapstick']"
3636498,/m/09rfh9,Saw III,2006.0,164800000.0,113.0,['English Language'],"['United States of America', 'Canada']","['Thriller', 'Crime Fiction', 'Horror', 'Psychological thriller', 'Slasher']"
2046815,/m/06hd0t,Love At First Bite,1979.0,43900000.0,93.0,['English Language'],['United States of America'],"['Parody', 'Romance Film', 'Horror', 'Comedy']"
4610810,/m/0cchnx,3 Ninjas: High Noon at Mega Mountain,1998.0,375805.0,94.0,['English Language'],['United States of America'],"['Adventure', ""Children's/Family"", 'Action/Adventure', 'Martial Arts Film', 'Adventure Comedy', 'Comedy', 'Family Film', 'Action', 'Family-Oriented Adventure']"
32894499,/m/0h3xztt,The Best Exotic Marigold Hotel,2011.0,134361879.0,124.0,"['Hindi Language', 'English Language']","['United States of America', 'United Kingdom']","['Drama', 'Comedy-drama']"
3371298,/m/09843x,This Film Is Not Yet Rated,2006.0,339609.0,90.0,['English Language'],['United States of America'],"['Media Studies', 'Film', 'Film & Television History', 'Documentary']"
2792566,/m/082z7x,Because You're Mine,1952.0,4200000.0,103.0,['English Language'],['United States of America'],"['Musical', 'Romance Film']"
2624370,/m/07sjtp,Why Would I Lie?,1980.0,1175855.0,93.0,['English Language'],['United States of America'],"['Romance Film', 'Drama', 'Comedy']"
248222,/m/0ct2tf5,The Fast and the Furious,2001.0,207283925.0,107.0,['English Language'],"['United States of America', 'Germany']","['Crime Fiction', 'Thriller', 'Sports', 'Action/Adventure', 'Action', 'Auto racing']"
4213198,/m/0bq8tc,Wildcats,1986.0,26285544.0,106.0,['English Language'],['United States of America'],"['Sports', 'Comedy']"
7135516,/m/0h61g8,Urbania,2000.0,1032075.0,105.0,['English Language'],['United States of America'],"['LGBT', 'Indie', 'Film adaptation', 'Gay', 'Gay Interest', 'Drama', 'Gay Themed']"
638459,/m/02zfv2,The Conqueror,1956.0,9000000.0,111.0,['English Language'],['United States of America'],"['Costume drama', 'War film']"
3954298,/m/0b8ffw,Sordid Lives,2008.0,1010000.0,48.0,['English Language'],['United States of America'],"['LGBT', 'Ensemble Film', 'Indie', 'Comedy of manners', 'Gay', 'Gay Interest', 'Comedy', 'Gay Themed', 'Black comedy']"
5726392,/m/0f1fx8,The Glass Shield,1995.0,3291163.0,109.0,['English Language'],"['United States of America', 'France']","['Crime Fiction', 'Crime Thriller', 'Action', 'Drama']"
4180278,/m/0bnhmx,Inspector Gadget,1999.0,134403112.0,90.0,"['French Language', 'Norwegian Language', 'English Language', 'Spanish Language']",['United States of America'],"['Action/Adventure', 'Science Fiction', 'Family Film', 'Comedy', 'Superhero movie']"
17998525,/m/047q4xt,Circle of Friends,1995.0,23397365.0,112.0,['English Language'],"['United States of America', 'Ireland', 'United Kingdom']","['Indie', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film', 'Teen']"
31330546,/m/0ggbhy7,"Tinker, Tailor, Soldier, Spy",2011.0,80630608.0,127.0,[],"['France', 'United Kingdom']","['Thriller', 'Political thriller', 'Spy']"
30871261,/m/04xx35,The Ring Two,2005.0,161451538.0,128.0,['English Language'],['United States of America'],"['Thriller', 'Horror', 'Supernatural', 'Cult', 'Mystery', 'Drama']"
23606613,/m/06zt2vr,Sweet Hearts Dance,1988.0,3790493.0,101.0,['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Ensemble Film']"
2441360,/m/07d83t,The Long Riders,1980.0,15795189.0,99.0,['English Language'],['United States of America'],"['Action/Adventure', 'Outlaw', 'Western']"
34822001,/m/0hz6mv2,Marley,2012.0,1412124.0,145.0,['English Language'],"['United States of America', 'United Kingdom']","['Music', 'Biographical film', 'Musical', 'Documentary']"
451866,/m/02b61v,Mission: Impossible II,2000.0,546388200.0,121.0,['English Language'],"['United States of America', 'Australia', 'Germany']","['Thriller', 'Action Thrillers', 'Action/Adventure', 'Glamorized Spy Film', 'Action', 'Spy']"
17786624,/m/047cvsb,Deadline,1987.0,141211.0,100.0,['English Language'],['United States of America'],"['Indie', 'World cinema', 'Drama', 'Political thriller', 'Action', 'Political drama']"
2558588,/m/07myxn,Fire and Ice,1983.0,760883.0,81.0,['English Language'],['United States of America'],"['Sword and sorcery', 'Adventure', 'Animation']"
20450767,/m/04ydr95,The Book of Eli,2010.0,157091718.0,118.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Adventure', 'Action/Adventure', 'Western', 'Apocalyptic and post-apocalyptic fiction', 'Drama', 'Action']"
